stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,wheelchair_boarding
4228,1584,Curtis & 40th SW,,41.3157292424521,-95.9734971143419,0,1
4246,1585,Curtis & 38th SW,,41.31573,-95.970008,0,1
1513,1586,Curtis & 37th SE,,41.31573,-95.967962,0,1
7905,1612,Fontenelle Blvd & Kansas NW,,41.3140970810811,-95.9677454864865,0,1
7908,1230,Fontenelle Blvd & Laurel NW,,41.31233,-95.96826,0,1
7910,1814,Fontenelle Blvd & Hartman NW,,41.3104428202246,-95.9688378876405,0,1
895,1307,Fontenelle Blvd & Jaynes NW,,41.3088198461538,-95.9696767692308,0,1
9078,1815,Sorensen Pkwy & 32nd SW,,41.3035809035144,-95.9605573878594,0,1
2170,1469,30th & Larimore NW,,41.30243,-95.95654,0,1
4357,1470,30th & Fowler NW,,41.30149,-95.95654,0,1
7000,1471,30th & Ames NW,,41.299829,-95.95653,0,1
9608,3259,North Omaha TC Bay 11,,41.2980649805042,-95.9577403044036,0,1
9605,3256,North Omaha TC Bay 6,,41.2979493776053,-95.9574218857442,0,1
8101,2327,J Creighton Blvd & Spaulding NW,,41.2942430682433,-95.9590528371843,0,1
8102,2331,J Creighton Blvd & Pratt NW,,41.2924194784466,-95.9590805969586,0,1
8103,2332,J Creighton Blvd & Pinkney NW,,41.290569,-95.95908,0,1
8104,2333,J Creighton Blvd & Bedford NW,,41.2891452624278,-95.9588574057804,0,1
8105,2334,Bedford Ave & 33rd NW,,41.2886777604333,-95.9615387480036,0,1
8847,2335,Bedford Ave & Malcolm X Ave NE,,41.2886609935421,-95.9635507749462,0,1
8106,2336,Bedford Ave & 36th Ave NE,,41.28867,-95.967042,0,1
8108,2337,Bedford Ave & 38th NE,,41.2886685373412,-95.9695403315746,0,1
3590,2999,Bedford Ave & 40th NE,,41.28867,-95.971969,0,1
4151,2338,Bedford Ave & 40th Ave NW,,41.2886708488665,-95.9739834785894,0,1
3581,3000,Bedford Ave & 42nd NE,,41.28868,-95.975552,0,1
8490,1316,Bedford Ave & 43rd NE,,41.28868,-95.977514,0,1
8491,1317,Bedford Ave & 44th Ave NE,,41.2886897378371,-95.9793241214981,0,1
7526,3001,Bedford Ave & 45th NE,,41.2886995601436,-95.9804980969479,0,1
8109,2339,Bedford Ave & Fontenelle Blvd NE,,41.2887,-95.982858,0,1
409,2340,Bedford Ave & 48th NE,,41.28862,-95.985318,0,1
515,2341,Bedford Ave & 49th NE,,41.288671080185,-95.9877111133385,0,1
264,2342,Bedford & 50th NE,,41.2886,-95.990195,0,1
8848,2343,Bedford Ave & 51st NE,,41.28867,-95.992662,0,1
4048,2344,Bedford Ave & 52nd NE,,41.2886117224066,-95.994888534025,0,1
6161,2345,52nd & Benson High NW,,41.28624,-95.99509,0,1
9480,3002,52nd & Maple NW,,41.285276,-95.99508,0,1
9248,2346,NW Radial & 58th NE,,41.285117934104,-96.0019691283237,0,1
9666,3004,NW Radial & 60th  NE,,41.2866049742268,-96.0046269329897,0,1
9212,2347,NW Radial & 61st NE,,41.28681,-96.007087,0,1
7883,2348,Military Ave & Bedford Ave SE,,41.2881982819956,-96.0100064642082,0,1
1725,2349,Military Ave & Pinkney SE,,41.2902722163439,-96.0110820481814,0,1
1730,2350,Military Ave & 65th Ave NE,,41.2914312,-96.0127424,0,1
9481,2351,Military Ave & 66th NE,,41.2922582711631,-96.0142207680661,0,1
1119,2352,Military Ave & 67th Ave NE,,41.2935390464399,-96.0162283112771,0,1
8619,2353,Military Ave & 69th NE,,41.2951999666478,-96.0191995641606,0,1
1132,2354,Military Ave & 70th Ave NE,,41.2963667471599,-96.0213074389746,0,1
1593,3356,Military Ave & 72nd NE,,41.2969765976086,-96.022422605288,0,1
7142,2355,Military Ave & 72nd NW,,41.2983206875306,-96.0249803168704,0,1
1107,2356,Military Ave & Keystone Dr NW,,41.2997547252647,-96.0278279167116,0,1
1112,2357,Military Ave & Aurora Dr NE,,41.3007448373102,-96.0297421908894,0,1
8620,2358,Templeton Dr & 78th Ave NW,,41.3021524753911,-96.034175615414,0,1
215,2359,Templeton Dr & 80th NE,,41.3017356649398,-96.0363431994892,0,1
229,2360,Templeton Dr & 81st NE,,41.3017690869436,-96.0387240854574,0,1
235,2361,Templeton Dr & 83rd NE,,41.3017993032764,-96.0411270898884,0,1
288,2362,Templeton Dr & 85th/84th NE,,41.3022496535316,-96.043337410409,0,1
285,2363,Templeton Dr & Grand Ave NW,,41.3035042122016,-96.0460388541114,0,1
9482,2364,Templeton Dr & Browne SE,,41.3041162307692,-96.0467441538462,0,1
9567,2365,Templeton Dr & Democracy Park SE,,41.305644405546,-96.0473227331022,0,1
8621,2366,Fort & 88th NW,,41.3067,-96.050339,0,1
9667,3005,Fort & 90th NW,,41.3066851808134,-96.0531351883236,0,1
1658,2367,Fort & 91st Ave NE,,41.3066976134791,-96.0546571457238,0,1
1600,2368,Fort & 93rd NW,,41.30669,-96.057462,0,1
1048,2369,Fort & North Oaks Blvd NE,,41.30669,-96.060911,0,1
1704,2370,Fort & 97th Ave NE,,41.30669,-96.063537,0,1
5651,2371,Fort & 99th/Parkview Dr NE,,41.30674,-96.06662,0,1
8533,2372,99th & Masters Elementary SE,,41.308105,-96.06699,0,1
8534,2373,99th & Hartman Ave NE,,41.3102385266448,-96.0670211944213,0,1
8429,2374,99th & Laurel Ave NE,,41.311736,-96.06705,0,1
9483,2375,99th & Military RD SE,,41.31359,-96.06704,0,1
8535,2376,99th & Walmart Entrance NE,,41.315924,-96.06639,0,1
9710,3357,99th & Reddick Ave SE,,41.3175320277456,-96.0663154196532,0,1
9706,3373,108th & Ida St SW,,41.320886122292,-96.0814305757961,0,1
9708,3374,108th & Military/Reddick NW,,41.3176838646409,-96.0814424281768,0,1
9709,3626,108th & Crown Point/Military NW,,41.3139569175082,-96.081423808902,0,1
3196,2383,108th & Ellison Ave NW,,41.311036,-96.08144,0,1
1073,2384,108th & Jaynes Plz NW,,41.3096683940312,-96.0814557761592,0,1
1039,2385,108th & Ogden Plz NW,,41.3080619444536,-96.0814136658251,0,1
8625,3006,108th & Fort SW,,41.305886,-96.08144,0,1
1066,2386,108th & Grande Ave NW,,41.3042970823453,-96.0814275052868,0,1
1086,2387,108th & Fowler Ave SW,,41.3011766386962,-96.0814272586377,0,1
1078,2388,108th & Taylor NW,,41.299273,-96.08144,0,1
7622,2389,108th & Boyd SW,,41.2974144882264,-96.081442799135,0,1
1062,2390,108th & Old Maple Rd NW,,41.294637,-96.08144,0,1
289,2391,108th & Manderson Plz NW,,41.2929863801528,-96.0814379741288,0,1
1043,2392,108th & Emmet NW,,41.289933,-96.08145,0,1
1753,2393,108th & Bedford Ave NW,,41.2889490773068,-96.0814755461346,0,1
7259,2394,108th & Cottonwood Ln NW,,41.2862832735,-96.0814344189891,0,1
8626,2395,108th & Corby NW,,41.2843683807578,-96.081472393238,0,1
8627,2396,108th & Lake NW,,41.2817567625834,-96.0814450939248,0,1
8628,2397,108th & Burdette NW,,41.2798891989951,-96.0814313747069,0,1
6322,2398,108th & Blondo SW,,41.2768710960604,-96.0813549347005,0,1
9484,2399,108th & Decatur NW,,41.2757628021341,-96.0813152476656,0,1
6291,2400,108th & Hamilton Plz NW,,41.2725475601446,-96.0813633536396,0,1
9152,2401,North Mill & 108th Plz NW,,41.269296602626,-96.0823888984431,0,1
9151,2402,North Mill & 109th Ct NW,,41.26929,-96.083769,0,1
1646,2403,Mill Valley & North Mill SW,,41.2685,-96.08624,0,1
629,2404,Mill Valley & 109th Ct NW,,41.2670445535881,-96.0854108164026,0,1
9150,2405,Mill Valley & 108th Ave SW,,41.2666370641441,-96.083673499789,0,1
9149,2406,108th Ave & 108th Ct NW,,41.2656610899654,-96.0835635813149,0,1
9568,2407,W Dodge Frontage Rd S & Marriott NW,,41.2621459148497,-96.0843296199219,0,1
940,2408,Davenport & W Dodge Frontage Rd S SW,,41.2614905190989,-96.0874221429971,0,1
8824,2409,Davenport & Atrium Plz NW,,41.2603879301877,-96.0891608777407,0,1
6264,2410,Davenport & 114th NE,,41.2603249304721,-96.0908192120171,0,1
8825,2411,114th & W Dodge SE,,41.262304743439,-96.090976058371,0,1
9598,3270,Westroads TC Bay 2,,41.268313256,-96.071450592,0,1
2916,2004,Mercy Rd & 68th NW,,41.237898,-96.018214,0,1
8727,2005,Mercy Rd & College of St. Marys NE,,41.2379093293157,-96.0207782017851,0,1
1692,2006,Mercy Rd & 72nd NE,,41.2379162680035,-96.0228054603368,0,1
2024,2263,72nd & Cedar SE,,41.2401626264618,-96.0239782916923,0,1
2023,2264,72nd & Hickory SE,,41.243217,-96.02397,0,1
8686,2929,Pine & 72nd SE,,41.24455,-96.02333,0,1
9647,2265,Pine & Aksarben Dr SW,,41.2437918836077,-96.019331007558,0,1
8688,2266,Pine & Scott Tech Center SE,,41.2437702613956,-96.0168544199555,0,1
8689,2267,67th & Pine NE,,41.2447935621522,-96.0146579572307,0,1
9466,2268,67th St & UNO Scott Campus MB,,41.246827,-96.01522,0,1
9268,2269,67th & Pacific SE,,41.2485459922125,-96.0156053968142,0,1
9269,2270,Pacific & 64th SW,,41.2487648045433,-96.0122222953147,0,1
9270,2271,Pacific & 62nd SW,,41.2487609157043,-96.0079284895886,0,1
9271,2272,60th & Pacific NE,,41.2490680797273,-96.0047643391511,0,1
8696,2273,60th & Mason NE,,41.250461,-96.00477,0,1
2953,2274,Leavenworth & 59th SW,,41.25233,-96.003831,0,1
8697,2275,Leavenworth & 57th SW,,41.2523481380353,-96.0018673037784,0,1
2964,2276,Leavenworth & 55th SW,,41.25236,-95.998142,0,1
8698,2277,Leavenworth & 52nd SW,,41.25237,-95.995338,0,1
2933,2278,Leavenworth & 51st SW,,41.25239,-95.992493,0,1
8699,2279,Leavenworth & 50th SW,,41.25239,-95.990376,0,1
2921,2280,Leavenworth & 49th SW,,41.2523999260816,-95.9882941923234,0,1
8700,2281,Leavenworth & Saddle Creek SW,,41.25244,-95.985692,0,1
8701,2282,Leavenworth & 46th SW,,41.2524127538644,-95.9831029084423,0,1
8702,2283,Leavenworth & 45th SE,,41.2524,-95.980295,0,1
8703,2284,Leavenworth & 43rd SW,,41.2524,-95.977531,0,1
3296,2930,Leavenworth & 42nd SW,,41.25241,-95.975955,0,1
1922,2285,Leavenworth & 40th SW,,41.2524,-95.974098,0,1
1940,2286,Leavenworth & 38th Ave SW,,41.2523828145303,-95.9708237359556,0,1
1936,2287,Leavenworth & 38th St SW,,41.25238,-95.969222,0,1
8704,2288,Leavenworth & 36th SW,,41.2523871716263,-95.9662774782007,0,1
1928,2289,Leavenworth & 35th SE,,41.2523866051097,-95.9627936934186,0,1
8705,2290,Leavenworth & 33rd SW,,41.25239,-95.961574,0,1
8706,2291,Leavenworth & 31st SE,,41.2523935752294,-95.9584220174312,0,1
9284,2998,Leavenworth & Park Ave SW,,41.25241,-95.956066,0,1
2031,2293,Leavenworth & 27th SE,,41.25242,-95.951389,0,1
2036,1816,Leavenworth & 25th SW,,41.25242,-95.949554,0,1
2639,2931,Leavenworth & 24th SW,,41.2524131491466,-95.9474367924671,0,1
2113,1818,Leavenworth & 22nd SE,,41.2524078787305,-95.9444584775099,0,1
2159,1819,Leavenworth & 20th SW,,41.2523920224696,-95.9424847188226,0,1
2140,1820,Leavenworth & 18th SW,,41.2524,-95.939658,0,1
2568,2932,16th & Leavenworth NE,,41.252632116034,-95.937205497928,0,1
3042,1822,16th & Jackson SE,,41.25428841748,-95.9371815928291,0,1
314,1824,16th & Farnam SE,,41.257469,-95.93718,0,1
558,3171,16th & Douglas SE,,41.258508,-95.93718,0,1
3025,1300,Douglas & 13th SW,,41.25864,-95.933433,0,1
4561,1227,11th & Dodge SE,,41.2594945577594,-95.9304928825219,0,1
7322,2869,30th & Drexel SE,,41.1926214250543,-95.9576427650526,0,1
7293,2870,30th & Madison SE,,41.194467,-95.95764,0,1
9200,2871,30th & Y St  SE,,41.1973676431362,-95.957657017723,0,1
2762,2872,30th & W St SE,,41.1996412715057,-95.9577108731254,0,1
2772,2873,30th & U Plz SE,,41.201534,-95.95774,0,1
2781,2874,30th & S St SE,,41.203334,-95.95774,0,1
2112,2875,30th & Q St SE,,41.2053245391508,-95.9577579282611,0,1
9616,3278,Metro College TC Bay 6,,41.206424,-95.9561159999999,0,1
8027,2876,24th & Q St NE,,41.205943,-95.94706,0,1
7863,2877,24th & P St SE,,41.206796,-95.94705,0,1
7829,2878,24th & O St SE,,41.208116966307,-95.9470586832108,0,1
7837,2879,24th & N St SE,,41.209548,-95.94706,0,1
2302,2880,24th & M St SE,,41.210918,-95.94706,0,1
9179,3067,24th & L St SE,,41.212069,-95.94705,0,1
2802,2881,24th & J St SE,,41.21456,-95.94705,0,1
2797,2882,24th & H St SE,,41.2171693147102,-95.9470410800437,0,1
2751,2883,24th & F St SE,,41.219578,-95.94703,0,1
2363,1276,24th & D St SE,,41.222022,-95.94703,0,1
2650,1285,24th & B St SE,,41.224464619756,-95.9470391501593,0,1
2848,1383,24th & Deer Park Blvd SE,,41.2280319455244,-95.9470088715953,0,1
8610,3066,24th at Vinton NE,,41.229709,-95.94705,0,1
2850,1374,24th & Oak SE,,41.231745,-95.94705,0,1
2841,1363,24th & Bancroft SE,,41.2341497871112,-95.9470408147389,0,1
9256,1347,24th & Martha SE,,41.2380481780465,-95.9470350535869,0,1
9180,1341,24th & Hickory  NE,,41.2442338657556,-95.9470045916524,0,1
2660,1336,24th & Poppleton Ave SE,,41.2468618632165,-95.9470181127542,0,1
2653,1337,24th & Pacific SE,,41.2483816499243,-95.9470249779201,0,1
2641,1331,24th & Mason SE,,41.2504786044574,-95.9470910585438,0,1
2247,3065,24th & Leavenworth NE,,41.252732,-95.94704,0,1
9653,1272,24th & St Marys Ave NE,,41.2541986553942,-95.9469626787581,0,1
9257,1222,24th & Howard SE,,41.255360752908,-95.9469317035299,0,1
188,1242,24th & Harney SE,,41.256448,-95.94693,0,1
373,1223,24th & Farnam SE,,41.257493,-95.94693,0,1
5381,1257,24th & Douglas SE,,41.2585609811317,-95.9468825660378,0,1
7377,3064,24th St & Dodge St,,41.2602653405775,-95.9468746737572,0,1
3673,1236,24th & Chicago SE,,41.262523,-95.9469,0,1
5303,1273,24th & California SE,,41.2646318454936,-95.946924248927,0,1
8842,3063,24th & Cuming SE,,41.2677631561764,-95.9470280701586,0,1
4430,1264,24th St & Metro Entrance SE,,41.268607,-95.94703,0,1
4418,1694,24th & Caldwell SE,,41.271026,-95.94703,0,1
3734,1261,24th & Paul NE,,41.272705,-95.94703,0,1
5369,1693,24th & Clark SE,,41.275083,-95.94704,0,1
3748,2125,24th & Blondo NE,,41.2776339839402,-95.947042461362,0,1
5370,1318,24th & Burdette SE,,41.278738,-95.94705,0,1
5366,1301,24th & Grant NE,,41.280201,-95.94704,0,1
3758,1268,24th & Lake SE,,41.281340085583,-95.9470330493969,0,1
5343,1290,24th & Miami SE,,41.2831642637921,-95.9470220603811,0,1
9377,1287,24th & Locust SE,,41.28499,-95.94702,0,1
3723,1286,24th & Binney SE,,41.2859282483223,-95.947011094104,0,1
3743,1225,24th & Spencer SE,,41.2876863871643,-95.9470028416744,0,1
6364,1241,24th & Bristol SE,,41.28917,-95.94699,0,1
3751,1315,24th & Pinkney NE,,41.290855,-95.94699,0,1
4384,1309,24th & Pratt SE,,41.29224,-95.94698,0,1
4408,1190,24th & Laird SE,,41.2940843474971,-95.9469705370883,0,1
3761,3062,24th & Sprague SE,,41.2958813961213,-95.9469705013491,0,1
1637,1191,24th & Sahler NE,,41.2974047278494,-95.9469776397064,0,1
9654,1163,24th & Ames SE,,41.2991878780185,-95.9469590228976,0,1
9607,3258,North Omaha TC Bay 10,,41.2980649419216,-95.957495252934,0,1
9449,1865,40th & Fowler Ave SE,,41.301332972911,-95.9721498490107,0,1
4179,1866,40th & Grand Ave SE,,41.3030644957998,-95.9721693692704,0,1
4167,1867,41st & Grand Ave NE,,41.30312,-95.973782,0,1
9663,3041,42nd & Grand Ave NW,,41.30313,-95.976412,0,1
4159,1869,Fontenelle Blvd & Grand Ave NE,,41.30313,-95.977867,0,1
850,1870,Fontenelle Blvd & Browne SE,,41.304847,-95.97804,0,1
9218,1872,Fontenelle & Fort SE,,41.306622743468,-95.9776434394299,0,1
5625,1873,42nd & Fontenelle Blvd NE,,41.3080301471146,-95.9757740353476,0,1
5930,3040,42nd & Redman Ave NW,,41.3095564957785,-95.9761741293702,0,1
9450,1875,44th & Redman Ave NW,,41.3104018819599,-95.978911091314,0,1
9057,1876,Redman Ave & Brickstone Appts. NE,,41.3108074697455,-95.980608355975,0,1
9451,1877,46th & Redman Ave NE,,41.3106174630137,-95.9828095013699,0,1
9059,1878,Redman Ave & Sorensen Care Center NE,,41.3103359584321,-95.9857730253418,0,1
9060,1879,49th & Hartman Ave NW,,41.3103546206764,-95.9887556544966,0,1
9061,1880,50th Ave & Hartman Ave NE,,41.3103711431953,-95.9915715763314,0,1
9052,1881,52nd & Hartman Ave NE,,41.3103508135218,-95.9948484472041,0,1
4014,1882,52nd & Laurel Ave SE,,41.312152513774,-95.9949802313964,0,1
4002,1883,52nd & Kansas Ave SE,,41.313872,-95.99498,0,1
1587,1884,56th & Northampton Blvd NW,,41.31551,-96.00013,0,1
7340,1885,Crown Tower & Henninger Dr NE,,41.3149558643533,-96.0022725362776,0,1
9452,1886,60th Plz North & 60th (Kansas) NE,,41.314075487526,-96.0044698866944,0,1
9240,2139,Ville de Sante & Laurel Ave NE,,41.31194,-96.005549,0,1
1809,1888,Ville de Sante & Stone Plz NE,,41.3129181697172,-96.0059312146423,0,1
9453,1889,Ville de Sante Dr NE,,41.3134385328836,-96.0080629679595,0,1
8900,1891,61st & Ville de Sante NW,,41.3117430442478,-96.0085063362832,0,1
9455,1892,Ville de Sante & Hartman Ave NW,,41.3112215172414,-96.0073537931034,0,1
8917,3290,60th & Hartman Ave SW,,41.31031946262,-96.0061237853184,0,1
1021,2140,60th & Ogden NW,,41.3081824982091,-96.0046388281437,0,1
7379,1894,60th & Park Lane Dr NW,,41.306329,-96.00465,0,1
3964,1895,60th & Browne NW,,41.3050511138736,-96.0046585901734,0,1
5691,1896,60th & Grand Ave NW,,41.30332288922,-96.0046687273813,0,1
3961,1897,60th & Fowler Ave NW,,41.3014555146983,-96.0046791312028,0,1
8902,3039,60th & Ames Ave NW,,41.299682,-96.00468,0,1
7039,1899,60th & Taylor NW,,41.298282,-96.0047,0,1
3936,1900,60th & Sprague NW,,41.2960297538084,-96.004718840298,0,1
3932,1901,60th & Spaulding NW,,41.294147,-96.00473,0,1
3928,1902,60th & Pratt NW,,41.2923765058113,-96.0047390056803,0,1
7717,1903,60th & Birch NW,,41.2907525871033,-96.0047487486802,0,1
8903,1904,60th & Catholic Charities NW,,41.2886373495166,-96.0047627573919,0,1
5469,3038,60th & NW Radial Hwy NW,,41.287702333962,-96.0047746811321,0,1
9664,3037,60th & Maple NW,,41.285136,-96.00477,0,1
2497,1907,60th & Miami NW,,41.283274,-96.00479,0,1
3083,1908,60th & Lake NW,,41.2814563863958,-96.0047987742088,0,1
2473,1909,60th & Grant NW,,41.279656,-96.00481,0,1
2477,1910,60th & Blondo NW,,41.277918,-96.00481,0,1
3088,1911,61st & Blondo NE,,41.27775,-96.007024,0,1
2532,1912,63rd & Blondo NE,,41.27776,-96.009412,0,1
9456,1913,65th & Blondo NE,,41.2777686651208,-96.0118945677325,0,1
2442,1914,66th & Blondo NE,,41.2777625083773,-96.0141744470966,0,1
2441,1915,67th Ave & Blondo NE,,41.27777,-96.016613,0,1
2432,1916,69th & Blondo NE,,41.2777872031166,-96.0189593901128,0,1
2410,1917,70th Ave & Blondo NE,,41.27778,-96.02136,0,1
9675,3173,Blondo &72nd NW,,41.2778008301859,-96.0245580752416,0,1
2377,1920,Blondo & 74th NW,,41.277835746676,-96.0277517984647,0,1
2226,1921,Blondo & Davis Cir NE,,41.277827716763,-96.0304373410405,0,1
729,1151,Blondo & 78th NW,,41.2778139289678,-96.0337221309656,0,1
699,1922,Blondo &  Cole Creek Dr NE,,41.2778016189524,-96.035360947621,0,1
656,1923,Blondo & Benson Gardens Blvd NE,,41.2778,-96.037293,0,1
621,1924,Blondo & Robertson Dr NW,,41.277810563591,-96.0392612718204,0,1
718,1925,Blondo & 83rd NE,,41.27781,-96.042033,0,1
831,1926,Blondo & Keystone Dr NW,,41.2778675979382,-96.0449971546392,0,1
858,1927,85th & Blondo SW,,41.27745,-96.04746,0,1
7455,1928,85th & Decatur NW,,41.276162900123,-96.0470953789285,0,1
1337,1929,85th & Seward NW,,41.2744966467576,-96.0465497525597,0,1
7349,1930,85th & Hamilton NW,,41.2725331640756,-96.0459293528688,0,1
8905,1931,85th & Western Ave NW,,41.2707698190727,-96.0453585457324,0,1
7348,1932,85th & Izard NW,,41.2688989999999,-96.044743,0,1
4762,1933,85th & Burt NW,,41.267127680349,-96.0441704747791,0,1
5681,1934,85th & Underwood Ave NW,,41.265345780114,-96.0436027513701,0,1
7678,1935,84th & Cass SE,,41.263343367913,-96.041976465654,0,1
133,1936,78th & Cass (Old Chicago) SW,,41.2633373318691,-96.0378641229984,0,1
9461,1937,78th & Cass SE,,41.2633072030369,-96.03573574577,0,1
7675,1938,77th Ave & Cass SW,,41.26329,-96.034058,0,1
2066,1939,76th & Cass SE,,41.26329,-96.030282,0,1
2125,1940,74th Ave & Cass SW,,41.26329,-96.028297,0,1
2300,1941,73rd & Cass SE,,41.2633,-96.02565,0,1
5821,1446,31st & Ferry SE,,41.345776,-95.963828,0,1
4411,1447,30th & McKinley NW,,41.3433374171598,-95.9640507011834,0,1
6785,1448,30th & Bondesson NW,,41.3401300000001,-95.96147,0,1
6783,1449,30th & Clay NW,,41.3392640041493,-95.9612317344398,0,1
6773,1450,30th & Tucker NW,,41.338332734806,-95.9609667628753,0,1
998,1451,30th & State NW,,41.3364717431193,-95.9604395229358,0,1
946,1452,30th & Grebe NW,,41.3345042191779,-95.9598959178082,0,1
5484,1453,30th & Young NW,,41.3335810829016,-95.9596402849741,0,1
6804,1454,30th & King SW,,41.3313404705882,-95.959015117647,0,1
6803,1455,30th & Craig NW,,41.3299566353166,-95.9586187005758,0,1
7281,1456,30th & Potter NW,,41.3289376452489,-95.9583371502262,0,1
9379,1457,30th & Weber SW,,41.3264085742574,-95.9576307425742,0,1
9649,2970,30th & Martin NW,,41.3246180331491,-95.9571346298342,0,1
6798,1460,30th & Vane NW,,41.3230769935673,-95.9566957728359,0,1
2387,1461,30th & Whitmore NW,,41.3223233241379,-95.9565511103448,0,1
6765,1462,30th & Newport NW,,41.3195983384612,-95.9565452923077,0,1
6793,1463,30th & Redick NW,,41.317737,-95.95655,0,1
6762,1464,30th & Curtis NW,,41.315938808897,-95.9565584804938,0,1
6792,1465,30th & Stone NW,,41.313707,-95.95656,0,1
6758,1466,30th & Laurel NW,,41.312273,-95.95655,0,1
6790,1467,30th & Ellison NW,,41.309975,-95.95656,0,1
6755,1468,30th & Fort NW,,41.306843,-95.95657,0,1
9610,3261,North Omaha TC Bay 13,,41.2980559510824,-95.9581740343618,0,1
6750,1473,30th & Sprague NW,,41.29569,-95.95657,0,1
2155,1474,30th & Spaulding NW,,41.2942756614229,-95.9565778351429,0,1
2137,1475,30th & Pratt NW,,41.292428,-95.95656,0,1
2121,1476,30th & Pinkney NW,,41.290615,-95.95658,0,1
6741,1478,30th & Spencer SW,,41.287587,-95.95658,0,1
2101,1479,30th & Binney NW,,41.286275,-95.95658,0,1
2260,1480,30th & Miami NW,,41.2832291989671,-95.9565627059583,0,1
6734,1481,30th & Lake SW,,41.281132,-95.95657,0,1
7180,1482,30th & Grant NW,,41.2801104223627,-95.9565775653948,0,1
9381,1483,30th & Patrick SW,,41.278084,-95.9566,0,1
9382,1484,30th & Decatur NW,,41.2756724777882,-95.9565924995064,0,1
3153,1485,30th & Seward NW,,41.2740522295699,-95.9566125602268,0,1
3120,1486,30th & Hamilton NW,,41.27208,-95.95662,0,1
6722,1487,30th & Myrtle NW,,41.2706233301988,-95.9566218578721,0,1
9650,2971,30th & Cuming NW,,41.2682102183373,-95.9566479836718,0,1
3140,1617,30th & Burt NW,,41.2671628756902,-95.9566856381216,0,1
5246,1618,30th & Webster Plz NW,,41.2659716037733,-95.9567268867924,0,1
5330,1619,30th & California SW,,41.264534,-95.95674,0,1
1787,1620,30th & Chicago NW,,41.262756,-95.95674,0,1
1778,2972,Lincoln Blvd & Dodge NW,,41.2600031421448,-95.9573901571072,0,1
9668,3287,Turner Blvd & Douglas SW,,41.2588101850661,-95.9573402230667,0,1
7221,2112,Harney & Park Ave SE,,41.25876,-95.95584,0,1
163,2554,Harney & 27th Ave SW,,41.25876,-95.952454,0,1
175,2556,Harney & 25th SW,,41.2566619361085,-95.9476676815102,0,1
180,3178,Harney & 24th SW,,41.2565884470919,-95.9470433622889,0,1
9725,6015,12th & Dodge ORBT Station NW,,41.25968,-95.932371,0,1
9726,6016,15th & Dodge ORBT Station NW,,41.25966,-95.936541,0,1
9727,6017,20th & Dodge ORBT Station NE,,41.2597578675479,-95.9421177083939,0,1
9728,6018,24th & Dodge ORBT Station NW,,41.2597761868813,-95.9474986881312,0,1
9729,6019,Park Ave & Dodge ORBT Stop NE,,41.2597333670979,-95.9556445057359,0,1
9730,6020,33rd & Dodge ORBT Station NW,,41.25976,-95.962012,0,1
9731,6021,42nd & Dodge ORBT Station NE,,41.25965,-95.975479,0,1
9732,6022,49th & Dodge ORBT Station NE,,41.2597,-95.9876,0,1
9733,6023,62nd & Dodge ORBT Station NW,,41.25961,-96.007978,0,1
9734,6024,72nd & Dodge ORBT Station NW,,41.2596271839479,-96.0245042921165,0,1
9735,6025,Keystone Trail & Dodge ORBT Stop NE,,41.25969,-96.033314,0,1
9736,6026,84th & Dodge ORBT Station NW,,41.2621820277228,-96.0439003227723,0,1
9737,6027,90th & Dodge ORBT Station NW,,41.26344,-96.053153,0,1
9614,3276,Metro College TC Bay 3,,41.206434,-95.955472,0,1
8496,1376,Babe Gomez Ave & B. Gomez Cir NW,,41.2101800182055,-95.9597808712614,0,1
8198,1377,Babe Gomez Ave & 33rd NE,,41.2106855055762,-95.9624555427509,0,1
2692,1378,33rd & L St SE,,41.2117737652812,-95.9625844352078,0,1
2892,1380,L St & 36th NE,,41.212265880427,-95.9668516626336,0,1
5854,1381,L St & 39th NE,,41.2126130978957,-95.9709561152789,0,1
8498,1382,L St & 40th NE,,41.21261,-95.973079,0,1
8499,3142,42nd & K St SE,,41.21343790938,-95.9763073672496,0,1
6889,1384,42nd & I St SE,,41.2154392385787,-95.9761993401015,0,1
8500,1385,42nd & Hillsdale SE,,41.2164990196406,-95.9761300710405,0,1
8501,1386,42nd & Dayton SE,,41.2178397781025,-95.9760154102189,0,1
8220,1387,42nd & F St SE,,41.2195922995643,-95.9758703275327,0,1
2714,1388,42nd & D St SE,,41.221610369023,-95.9758464397089,0,1
8069,1389,42nd & Grover SE,,41.2268644155274,-95.9758526073937,0,1
5552,1390,42nd & Valley SE,,41.2279304840231,-95.9758421145422,0,1
5564,1391,42nd & Vinton NE,,41.229457,-95.97584,0,1
3257,1392,42nd & Frederick SE,,41.2317105632082,-95.9758489106501,0,1
8502,1393,42nd & Bancroft SE,,41.234154,-95.97584,0,1
3256,1394,42nd & Arbor NE,,41.235904,-95.97583,0,1
3267,1395,42nd & Marinda SE,,41.2382862261056,-95.9758209764518,0,1
3262,1396,42nd & Frances SE,,41.239885,-95.97582,0,1
8070,3141,42nd & Center SE,,41.2412974474601,-95.9758366778209,0,1
5036,3140,42nd & Shirley SE,,41.2421670423778,-95.9758225467842,0,1
5945,1399,42nd & Hickory SE,,41.243657,-95.97581,0,1
